ext_fraction,Genus,age,mean_age,richness,threatened_species,proportion_threatened,ev.dist,mean_lambda,sd_lambda,n_species
low_ex,Pimpinella,18.6502380000001,17.12010849575108,5,4,0.8,80.78462649338545,0.07975145928911492,NA,1
low_ex,Pinguicula,39.951204,33.62828651279842,5,5,1,102.10794589510854,0.03747519587132629,3.7114884828314535e-4,2
low_ex,Pinus,237.574622,110.51260879957309,5,5,1,279.1588715891962,0.0086099666570335,5.46293351051984e-4,5
low_ex,Piptatherum,1.538225,1.5267313941908869,3,3,1,64.68532751381092,0.5683735004696413,NA,1
low_ex,Pistacia,11.47358,10.871013052725903,2,2,1,73.56813964070307,0.02689779574505639,0.0011656365443574975,2
low_ex,Pisum,9.87188800000005,9.421683156641318,1,1,1,71.96782973545653,0.1603899297847885,NA,1
low_ex,Plantago,5.72116000000005,5.5661973551003685,19,18,0.9473684210526315,67.878658135087,0.44380318689832965,0.14733991269345706,12
low_ex,Plumbago,36.790271,31.35022979635976,1,1,1,98.94087265073634,0.03095674559092751,NA,1
low_ex,Poa,0.855236000000052,0.8516677696746091,12,12,1,64.0022832415837,1.3625513143699888,0.1373178609052085,8
low_ex,Polycarpon,25.90977,23.066023233451805,4,4,1,88.07960162088737,0.03229102311742803,NA,1
low_ex,Polygala,72.0487970000001,53.99304804262563,7,6,0.8571428571428571,134.14218581918894,0.03614845690502949,0.0011997755693720924,3
low_ex,Polygonatum,44.245281,36.63684504239741,1,1,1,107.02767489468005,0.01443561240671965,NA,1
low_ex,Polygonum,13.5932980000001,12.757602031152443,11,11,1,75.74644968203212,0.18380018532777886,0.03125339914749473,6
low_ex,Polypodium,52.666945,42.2656121023642,3,3,1,105.97561870157801,0.01513888579917417,NA,1
low_ex,Polypogon,0.19710099999999,0.1969106877560837,3,3,1,63.344147499315106,2.374355885725774,0.07051210448307456,2
low_ex,Polystichum,52.6669450000001,42.265612102364294,3,3,1,105.97561870157801,0.01655779673098362,4.707631514647383e-4,3
low_ex,Populus,33.6401860000002,29.024225019764664,2,1,0.5,95.72541477768024,0.02724826481102281,0.0012471184406189332,2
low_ex,Portulaca,34.4603610000001,29.635317336194536,1,1,1,96.63097135729434,0.02000534798766816,NA,1
low_ex,Posidonia,59.2657759999999,46.44106512699305,1,1,1,122.5217141688741,0.01737867505148108,NA,1
low_ex,Potamogeton,38.3958639999999,32.514239548862136,7,4,0.5714285714285714,101.70318866301473,0.02205918868789876,7.421915497311485e-4,4
low_ex,Potentilla,46.1879110000001,37.96644777247342,11,11,1,108.27601740637138,0.029637915500545543,0.0011032134268658825,6
low_ex,Prasium,0.527527999999881,0.5261675867056856,1,1,1,62.68433952862117,0.7331957339526382,NA,1
low_ex,Primula,29.29965,25.723928037775423,4,2,0.5,91.4626812822919,0.028251116838424146,8.437296594876383e-4,2
low_ex,Prunella,3.06288400000005,3.017744219053655,3,3,1,65.21970077539845,0.24127907105441715,0.012470029076404878,2
low_ex,Prunus,26.226202,23.317211721940154,5,5,1,88.31548858948702,0.04604454157155114,0.0038079189551164182,4
low_ex,Pseudorlaya,0.749778000000109,0.7470336766496586,2,2,1,62.884172491998974,0.10208421261851482,NA,1
low_ex,Pteranthus,25.90977,23.066023233451805,1,0,0,88.07960162088737,0.03372812188364012,NA,1
low_ex,Pteridium,104.219368,70.29761039302927,1,1,1,157.11726036173425,0.01153441092406903,NA,1
low_ex,Pteris,43.0478870000001,35.80765655327004,1,1,1,97.50451701928634,0.00858404695452772,NA,1
low_ex,Puccinellia,0.946127000000047,0.9417625352235293,3,3,1,64.09317322727534,0.762817099407896,NA,1
low_ex,Pulicaria,0.49760999999999,0.4963992896904632,5,5,1,62.632098465174664,0.2695143695557812,5.390528806211546e-6,2
low_ex,Pycreus,5.03634000000004,4.915757126413881,3,3,1,68.13904170848843,0.32686539661904634,0.13914814621835211,2
low_ex,Quercus,62.305397,48.29902289547597,9,9,1,124.39335023323669,0.19375430327371948,0.05243731008566494,7
low_ex,Radiola,17.872612,16.461529404957787,1,1,1,79.96236636417673,0.04077263804421583,NA,1
low_ex,Ranunculus,19.7339480000001,18.030709506366335,33,31,0.9393939393939394,81.70071832695803,0.21504646475915265,0.09996903138514364,21
low_ex,Raphanus,1.88997600000011,1.872662944694684,1,1,1,63.98996737872481,0.6365444101176466,NA,1
low_ex,Rapistrum,0.958208000000049,0.9537317055153314,1,1,1,63.058199411926346,0.7150731314625972,NA,1
low_ex,Reichardia,4.53726100000005,4.439095302844608,4,4,1,66.67163572182984,0.1607128328752445,0.022545239070758748,3
low_ex,Reseda,77.167326,56.83285030288841,15,13,0.8666666666666667,139.26231924349727,0.032880625851260996,0.0032476307010351627,4
low_ex,Retama,2.36378599999999,2.3367840239224207,2,2,1,64.46030258804996,0.49553381631538596,0.003380195295857546,2
low_ex,Rhagadiolus,2.29296399999999,2.2675446201751805,2,2,1,64.42733683658126,0.11374921798102614,NA,1
low_ex,Rhamnus,29.370355,25.77860074950028,8,8,1,91.4590659664965,0.026167481877279054,8.445300818497771e-4,5
low_ex,Rhaponticum,1.007656,1.002707331076121,1,1,1,63.142159323513454,0.955674127806186,NA,1
low_ex,Rhododendron,24.4989730000001,21.938216103319384,1,1,1,86.65920944280214,0.03218739100629884,NA,1
low_ex,Rhus,11.47358,10.871013052725903,1,1,1,73.56813964070307,0.02611606045976912,NA,1
low_ex,Ribes,76.154514,56.27888448494043,2,2,1,138.3031777600651,0.0188614510011275,NA,1
low_ex,Ridolfia,5.36469000000005,5.228143081659424,1,1,1,67.49908095501979,0.06687494516937369,NA,1
low_ex,Rochelia,9.59516700000005,9.169164460774791,1,1,1,71.76721443245805,0.0728911250718904,NA,1
low_ex,Rorippa,6.11182300000004,5.93538970092888,2,2,1,68.2117760285472,0.11983823438662838,NA,1
low_ex,Rosa,52.276492,42.01225757686828,10,7,0.7,114.36458708499082,0.03401844246704346,0.0011005765233951703,3
low_ex,Rosmarinus,2.63589299999999,2.6023732159146435,3,3,1,64.79271047305025,0.3345821746404353,NA,1
low_ex,Rostraria,0.488790999999992,0.48762275836503766,3,3,1,63.63583792248609,1.2787480133613245,0.030290975264366773,2
low_ex,Rubus,57.031333,45.04934250217811,3,3,1,119.11940675011563,0.03737784793586343,7.914695942438727e-4,3
low_ex,Rumex,8.30391900000005,7.982441245786724,15,15,1,70.4573950200143,0.13419001990865143,0.018168827754192412,9
low_ex,Ruppia,59.2657759999999,46.44106512699305,3,3,1,122.5217141688741,0.017583530968549334,8.556564669368136e-4,2
low_ex,Ruscus,44.2452810000001,36.636845042397475,2,2,1,107.02767489468005,0.01489635107867062,NA,1
low_ex,Ruta,28.571077,25.158758991739976,3,3,1,90.66437848423753,0.02061507024833397,0.0014273315828591318,2
low_ex,Sagina,9.11992100000005,8.734006506399572,4,4,1,71.28999496673725,0.10694706842222765,0.005283952158751077,3
low_ex,Salicornia,7.5372480000001,7.271190897147952,1,1,1,69.71029686671353,0.07220134490686464,NA,1
low_ex,Salix,33.6401860000002,29.024225019764664,11,9,0.8181818181818182,95.72541477768024,0.029366933895461196,0.002104798828653975,6
low_ex,Salsola,18.4503540000001,16.951239824396588,6,6,1,80.62328240707684,0.05103941238917353,0.006470247760565504,3
low_ex,Salvia,2.63589299999999,2.6023732159146435,11,11,1,64.79271047305025,0.5558310082358671,0.1552097985956961,6
low_ex,Sambucus,75.385131,55.85546724238337,2,2,1,137.51810890539616,0.022278657436568212,7.79236531542178e-4,2
low_ex,Samolus,44.0319500000001,36.489657687445195,1,1,1,106.19208514500349,0.02704727324131851,NA,1
low_ex,Sanguisorba,51.745716,41.66669506860409,8,8,1,113.83381348473915,0.023230426257266457,2.188594680874246e-6,2
low_ex,Saponaria,8.16845499999999,7.857132387812573,3,3,1,70.33851891157228,0.10520088009992729,0.003790650173701575,2
low_ex,Sarcocornia,7.5372480000001,7.271190897147952,2,2,1,69.71029686671353,0.06238332812016287,0.0017606285496307682,2
low_ex,Saxifraga,76.154514,56.27888448494043,22,18,0.8181818181818182,138.3031777600651,0.01630995288864349,8.855569361049907e-4,4
low_ex,Scabiosa,17.643905,16.267004645528026,5,5,1,79.78022868896802,0.0298957490853309,NA,1
low_ex,Scandix,12.1240300000001,11.453694024663058,5,5,1,74.25842293500612,0.0671089973689005,NA,1
low_ex,Schenkia,5.63196200000005,5.481712984204496,1,1,1,67.79227171501516,0.06777179019025746,NA,1
low_ex,Schismus,1.991947,1.9727275780621951,1,1,1,65.13716170730297,0.22267361020495224,NA,1
low_ex,Schoenoplectus,4.1690530000001,4.085987162228916,3,3,1,67.2718232178268,0.13337800762168678,0.009280711848284889,2
low_ex,Schoenus,21.12735,19.189403463243107,1,1,1,84.22786934674195,0.06337498440016576,NA,1
low_ex,Scilla,9.22211600000011,8.82773932429107,5,5,1,72.00850439369586,0.02304143448844836,NA,1
low_ex,Scirpoides,6.78131100000004,6.564975761526465,1,1,1,69.88399939541623,0.19495874627500737,NA,1
low_ex,Scleranthus,9.11992100000005,8.734006506399572,3,3,1,71.28999496673725,0.0961743782142309,NA,1
low_ex,Sclerochloa,0.946127000000047,0.9417625352235293,1,1,1,64.09317322727534,0.740256788183491,NA,1
low_ex,Scolymus,6.32418699999999,6.135520145029726,2,2,1,68.4586647860238,0.1769759425030316,0.00128757854286027,2
low_ex,Scorpiurus,7.8514490000001,7.563283435105528,2,2,1,69.94751038551361,0.12535170267661086,NA,1
low_ex,Scorzonera,3.01788800000005,2.9740525702433414,5,5,1,65.15229908156518,0.074732021907945,0.001953677204050147,2
low_ex,Scrophularia,8.11894699999999,7.81129705907227,10,8,0.8,70.27572524089933,0.07621959529588396,0.002177645027328865,4
low_ex,Scutellaria,9.38553799999994,8.97744895765414,4,4,1,71.54234623933534,0.16862096161919682,0.006189864732080385,4
low_ex,Secale,0.582355999999941,0.5806986800686688,1,0,0,63.72939848645406,0.9550467622663292,NA,1
low_ex,Sedum,12.4618210000001,11.754967004506534,19,14,0.7368421052631579,74.6202133323307,0.02626592122274423,9.433492939986699e-4,3
low_ex,Sempervivum,12.4618210000001,11.754967004506534,2,2,1,74.6202133323307,0.03035335663531984,NA,1
low_ex,Senecio,15.848992,14.727061896999178,21,21,1,77.98335899376123,0.22171873890302596,0.051465600995779515,5
low_ex,Sesleria,0.464781000000044,0.4637245498571704,1,1,1,63.611827373284875,0.7537545874228274,NA,1
low_ex,Setaria,0.880261999999992,0.8764824829298733,3,3,1,64.02560456472382,0.5157337353714486,0.038447965545080565,3
low_ex,Sherardia,9.42122600000005,9.010112989529647,1,1,1,71.5842288039631,0.1025093071671096,NA,1
low_ex,Sibbaldia,38.2883740000001,32.43675841289586,1,1,1,100.37648608603538,0.02521476494362345,NA,1
low_ex,Sideritis,0.527527999999879,0.5261675867056836,20,19,0.95,62.68433952862117,0.7313622847193787,0.044585658572862154,4
low_ex,Silene,7.930075,7.636245418430323,51,51,1,70.10013596697026,0.21355566956152552,0.06947072416877216,13
low_ex,Silybum,0.781021999999995,0.7780447809581391,2,1,0.5,62.91552482924945,0.9372947241234092,NA,1
low_ex,Sinapis,0.958208000000049,0.9537317055153314,3,3,1,63.058199411926346,0.8051755946467227,0.10632684890806218,2
low_ex,Sisymbrium,6.8694960000001,6.64761432974727,8,8,1,68.96948080663853,0.49951380182160166,0.1702081734197858,5
low_ex,Smilax,80.58789,58.6754496697564,2,2,1,143.45665432118588,0.01253125475655449,NA,1
low_ex,Smyrnium,19.6901620000001,17.99407891462665,2,2,1,81.82455133812196,0.081160010665406,NA,1
low_ex,Solanum,6.86910500000005,6.647248070467035,3,3,1,69.02780321699035,0.07665612782256928,0.0025169737869213575,2
low_ex,Solenopsis,15.873108,14.747910096945303,1,1,1,78.00810914726736,0.03173399739155532,NA,1
low_ex,Solidago,6.49633700000005,6.297463935723132,1,1,1,68.63072233253399,0.08444664129308285,NA,1
low_ex,Sonchus,7.87763700000005,7.587590756694408,8,7,0.875,70.01201107362603,0.32874907508284706,0.03339257284207682,6
low_ex,Sorbus,4.69476899999999,4.589770165526316,3,2,0.6666666666666666,66.78436318108552,0.052367703440427335,9.336638156256309e-4,2
low_ex,Sparganium,43.02938,35.794782124849164,2,1,0.5,106.19865879207362,0.024227119526596355,1.330407151328505e-4,2
low_ex,Spartium,3.04662099999994,3.0019548186997698,1,1,1,65.1431383421436,0.2747935174565694,NA,1
low_ex,Spergula,13.681481,12.83532528349633,4,4,1,75.85151973059469,0.06162758975904328,NA,1
low_ex,Spergularia,13.681481,12.83532528349633,9,9,1,75.85151973059469,0.06526434151180646,0.007905934559616735,3
low_ex,Spiranthes,54.169163,43.23369357304293,2,1,0.5,117.04568763346569,0.02488514028194009,NA,1
low_ex,Stachys,1.09161599999994,1.085811376119333,7,6,0.8571428571428571,63.248427211376665,0.5084097163626012,0.08262883334153025,3
low_ex,Staehelina,3.39172199999999,3.3364813940589326,2,2,1,65.52622349082269,0.343461866029576,NA,1
low_ex,Stellaria,10.506054,9.998014624946693,4,4,1,72.67610092441183,0.0765412383366835,0.002732366355590999,2
low_ex,Sternbergia,4.60681099999999,4.505655579017759,1,0,0,67.40860788758353,0.0736894198117538,NA,1
low_ex,Stipa,1.538225,1.5267313941908869,8,7,0.875,64.68532751381092,0.5093012891056248,0.03241665929422074,5
low_ex,Stoibrax,11.8671030000001,11.22393810743729,1,0,0,74.00149351123278,0.07690081958530683,NA,1
low_ex,Suaeda,20.3189990000001,18.518861456871775,4,4,1,82.4919108969679,0.06065723853238308,NA,1
low_ex,Tamarix,29.939232,26.217367981785642,7,7,1,92.09185177662644,0.025782510772999808,0.0010052756585367678,3
low_ex,Tanacetum,1.51546399999999,1.5043064266615798,4,4,1,63.64983620989581,0.27294877613024127,0.013251291117917324,2
low_ex,Taxus,158.616805,91.00852327675094,1,1,1,205.1359190891962,0.00843655792321794,NA,1
low_ex,Telephium,50.6049160000001,40.91943477464054,1,1,1,112.77337198265909,0.03492923948278644,NA,1
low_ex,Teucrium,12.6050889999999,11.882474803760672,43,42,0.9767441860465116,74.76189441893202,0.10227663857608246,0.001165768282724783,3
low_ex,Thalictrum,56.056566,44.435187307422396,3,3,1,118.02021586067762,0.015905956760236373,2.2248362869795735e-4,2
low_ex,Thapsia,4.33166300000011,4.242079965874822,4,4,1,66.46605738097827,0.09498479657360034,NA,1
low_ex,Theligonum,13.955971,13.076872806954647,1,1,1,76.11871356693307,0.06815491540578703,NA,1
low_ex,Thesium,27.6532830000001,24.442103233207884,2,2,1,89.91114111299355,0.028843307193840075,6.29627691180306e-4,2
low_ex,Thlaspi,9.01468000000005,8.63738902923237,3,3,1,71.11464677472259,0.16903896692592202,0.09806409613099802,2
low_ex,Thymbra,3.94549699999994,3.870998949568185,1,1,1,66.10231379386921,0.2323968602265131,NA,1
low_ex,Thymelaea,6.3158650000001,6.127684974299514,10,10,1,68.41211538921789,0.04472609570069669,0.0015107879167035544,2
low_ex,Thymus,3.94549699999994,3.870998949568185,14,13,0.9285714285714286,66.10231379386921,0.22131555201425734,0.013214044355582582,3
low_ex,Tolpis,3.63314499999999,3.569854464416269,3,3,1,65.76762285170646,0.15692741274479133,NA,1
low_ex,Tordylium,3.75406500000005,3.6865415588444423,1,1,1,65.8884554024543,0.10221644994348962,NA,1
low_ex,Torilis,10.7909020000001,10.255818342535928,8,8,1,72.925295512433,0.0736962931595393,0.006568656490170696,3
low_ex,Trachelium,9.345122,8.940444798316154,1,1,1,71.48028037426091,0.04695978835260347,NA,1
low_ex,Tragopogon,16.450252,15.245558045103625,7,7,1,78.58464399683598,0.061131803139862016,0.0038013895522989736,3
low_ex,Tragus,1.320109,1.3116322335364639,1,1,1,64.46527237960647,0.37374071827754696,NA,1
low_ex,Tribulus,72.823662,54.42944618875204,1,1,1,134.9449486694524,0.01826403989841281,NA,1
low_ex,Trifolium,13.380036,12.569387115721783,39,39,1,75.47597592044491,0.32690832848240486,0.0732736390948254,29
low_ex,Trigonella,2.09288900000004,2.071685681657873,4,4,1,64.18882956755583,0.2859538670487071,NA,1
low_ex,Triplachne,0.148432999999933,0.14832503470635056,1,1,1,63.29547900076554,2.2205819736152224,NA,1
low_ex,Tripleurospermum,6.70406100000005,6.492529050842518,1,0,0,68.83843279187887,0.14307070272517838,NA,1
low_ex,Tripodion,3.13530100000011,3.088022606617144,1,1,1,65.23136735519273,0.35749179219219057,NA,1
low_ex,Trisetum,0.488790999999992,0.48762275836503766,8,6,0.75,63.63583792248609,1.2087475842759563,NA,1
low_ex,Tuberaria,18.1827630000002,16.724721128563917,4,4,1,80.27598167363205,0.03971184593542445,NA,1
low_ex,Tussilago,15.848992,14.727061896999178,1,1,1,77.98335899376123,0.08940571615361582,NA,1
low_ex,Typha,43.02938,35.794782124849164,3,3,1,106.19865879207362,0.022088861560632875,0.001714321748586011,3
low_ex,Tyrimnus,0.574707999999992,0.5730938468757182,1,1,1,62.70921050179285,1.0533049197099946,NA,1
low_ex,Ulex,3.47160599999999,3.4137610653726544,6,6,1,65.56812203154999,0.3457781036963876,NA,1
low_ex,Ulmus,71.234221,53.53174304342364,2,2,1,133.32217467344,0.02457296445778386,0.0011102228982191314,2
low_ex,Umbilicus,18.0266990000001,16.592373248987165,3,3,1,80.18441202593422,0.02498279762920117,NA,1
low_ex,Urospermum,16.559358,15.339358185826189,2,2,1,78.69372726508584,0.08789280497812801,0.0015361936197011551,2
low_ex,Urtica,56.22866,44.54392883807732,4,4,1,118.31684130681708,0.02268062973194573,9.005939330220851e-4,2
low_ex,Utricularia,39.951204,33.62828651279842,1,1,1,102.10794589510854,0.04845127261150812,NA,1
low_ex,Vaccaria,7.93007499999999,7.636245418430312,1,1,1,70.10013596697026,0.24267489236235343,NA,1
low_ex,Vaccinium,43.503844,36.124280528567404,1,1,1,105.66176034561383,0.02745783741497188,NA,1
low_ex,Valantia,4.61422400000005,4.512747348172879,3,2,0.6666666666666666,66.77729102626839,0.13586635335842745,0.003146546496361116,2
low_ex,Valerianella,8.0457400000001,7.743482755797437,8,8,1,70.18206063848814,0.03617438936419846,0.001090003023969325,3
low_ex,Velezia,4.90135899999994,4.787059567076269,1,1,1,67.07142769419939,0.1065617084909755,NA,1
low_ex,Ventenata,0.267269000000047,0.26691922164776255,1,0,0,63.41431492681854,0.832450259566129,NA,1
low_ex,Verbascum,8.118947,7.811297059072281,14,10,0.7142857142857143,70.27572524089933,0.0699263640802188,0.0028071323245022653,2
low_ex,Verbena,41.062244,34.41607520341616,2,2,1,103.21895915654731,0.04957933658862733,NA,1
low_ex,Veronica,8.39683900000005,8.068305840167055,23,22,0.9565217391304348,70.55432642818353,0.3249661768812941,0.03180879915231721,16
low_ex,Viburnum,75.3851310000001,55.85546724238341,3,3,1,137.51810890539616,0.020071607829678574,6.293371428818102e-4,2
low_ex,Vicia,12.945488,12.184781938366937,31,28,0.9032258064516129,75.04142875265325,0.15781856401726913,0.023989248451040956,14
low_ex,Vincetoxicum,0.968461000000103,0.963888694004134,1,1,1,63.1293404503254,0.04297861708044764,NA,1
low_ex,Viola,96.8996770000001,66.89410987933634,15,15,1,158.98442264606936,0.04239951527872025,0.008583683672919652,6
low_ex,Vulpia,0.20714799999999,0.20693780476117848,9,9,1,63.35419783013417,3.4067649331958645,0.7914304430024921,8
low_ex,Withania,6.86910500000005,6.647248070467035,2,2,1,69.02780321699035,0.0723718321929594,0.0011109999303039772,2
low_ex,Xanthium,13.4545520000001,12.635191459962597,1,1,1,75.58892396993039,0.06848862084324502,NA,1
low_ex,Xeranthemum,9.32948299999999,8.92612237748295,2,2,1,71.4639579866168,0.16233547308709667,0.005626124241213224,2
low_ex,Zannichellia,27.4773489999999,24.30412197806652,5,5,1,90.79533627531941,0.02026560516460437,NA,1
low_ex,Ziziphus,66.444947,50.76582812526043,1,1,1,128.5330922531176,0.02424876462990094,NA,1
low_ex,Zostera,32.713558,28.32909721662471,2,2,1,96.03198091692097,0.01853503427490128,7.439019025600716e-4,2
int_ex,Abies,237.574622,33.92622161001711,1,1,1,279.1588715891962,0.00688395781829128,NA,1
int_ex,Acer,68.6625540000001,31.474647987822504,2,2,1,130.75536837172115,0.02390079555314626,4.5004977665358395e-4,2
int_ex,Achillea,1.52273099999999,1.5062650165555744,5,5,1,63.65710370967923,0.2750597409935714,NA,1
int_ex,Adenocarpus,2.17569400000005,2.141590699783203,4,3,0.75,64.27221292552954,0.4627945558309093,0.021631435770194857,3
int_ex,Adonis,69.143839,31.52477342866333,5,5,1,131.09470971927135,0.021642669647186114,0.0010434907580894695,2
int_ex,Aegilops,0.582355999999936,0.5800003646464695,4,4,1,63.72939848645406,1.4185984330665293,0.14116251707530159,4
int_ex,Aeluropus,1.373386,1.3600370135421622,1,1,1,64.51854881666016,0.4297575331153088,NA,1
int_ex,Aethionema,60.7463660000001,30.490771147944034,2,2,1,122.8433627823618,0.03008447016145184,NA,1
int_ex,Aethusa,8.18432099999999,7.64964868647052,1,0,0,70.31871099756114,0.08953245616250188,NA,1
int_ex,Agrimonia,51.745716,28.915852139239007,3,3,1,113.83381348473915,0.02592719806946461,NA,1
int_ex,Agropyron,2.35723799999994,2.3170505292913415,1,1,1,65.50427834085167,0.6076078822298414,NA,1
int_ex,Agrostemma,9.95065399999999,9.142918152471301,1,1,1,72.12071161302072,0.12642160864816818,NA,1
int_ex,Agrostis,0.197100999999992,0.1968337260224028,10,9,0.9,63.344147499315106,2.146054708580189,0.4787272435995132,3
int_ex,Aira,1.84360999999999,1.8192993640685318,4,4,1,64.99065746435187,0.6756207812616899,0.004111685837768187,2
int_ex,Ajuga,12.6050889999999,11.27335994519885,2,2,1,74.76189441893202,0.10979333943391796,NA,1
int_ex,Alisma,28.338596,21.14508583214751,2,2,1,91.66295903508504,0.01315592099760226,NA,1
int_ex,Alkanna,6.9507400000001,6.57167065382936,1,1,1,69.12224916324648,0.09793209235386142,NA,1
int_ex,Alliaria,9.01468000000005,8.359083200888456,1,1,1,71.11464677472259,0.0966691170046118,NA,1
int_ex,Allium,50.079299,28.557875717863396,21,20,0.9523809523809523,112.87062992066458,0.05874477143857688,0.014268308364662821,9
int_ex,Alnus,27.2796259999999,20.619430295004875,1,1,1,89.36864755162404,0.02661218961047458,NA,1
int_ex,Alopecurus,1.25720600000005,1.246049866942191,2,2,1,64.40425219079904,0.8167661171000722,NA,1
int_ex,Althaea,4.92650800000004,4.742117492930064,4,4,1,67.02055929653396,0.14167320140969666,0.08113432873033825,3
int_ex,Alyssum,4.5234930000001,4.36913166028976,11,11,1,66.62348625593167,0.24553204831761186,0.03443220111278421,4
int_ex,Amaranthus,38.4492610000001,25.31478164129134,2,2,1,100.62068327935097,0.04282914159196968,NA,1
int_ex,Ammi,12.6607730000001,11.31657648307804,2,2,1,74.79516338059304,0.07445002218168059,0.008610900741361215,2
int_ex,Ammoides,14.8405290000001,12.960523337596543,1,1,1,76.97491993886479,0.05971140552775975,NA,1
int_ex,Ammophila,0.385418999999936,0.3843921880933045,1,1,1,63.53246561685497,1.8337165594733396,NA,1
int_ex,Anabasis,18.4503540000001,15.479400514167239,1,1,1,80.62328240707684,0.04688114786059807,NA,1
int_ex,Anacyclus,1.52273099999999,1.5062650165555744,3,3,1,63.65710370967923,0.3029364214554128,NA,1
int_ex,Anagallis,19.2413990000001,15.997943353328097,4,4,1,81.40487859555483,0.03671093227093694,0.0016264917152521343,3
int_ex,Anagyris,30.7768220000001,22.28728099085742,1,1,1,92.87293402309243,0.0497566132571776,NA,1
int_ex,Anarrhinum,4.62010899999999,4.458806886674442,2,2,1,66.77767912068842,0.10022981919679662,NA,1
int_ex,Anchusa,3.7200900000001,3.617223270025535,4,4,1,65.89196172707983,0.0721549227610138,NA,1
int_ex,Androcymbium,106.459684,33.45934324082883,1,1,1,169.22738554677187,0.01508349621189521,NA,1
int_ex,Andropogon,0.0953879999999924,0.09532556205009596,1,1,1,63.24074938864248,0.3405018925034571,NA,1
int_ex,Androsace,29.29965,21.606461181516462,3,3,1,91.4626812822919,0.02712337710359094,6.408220048538553e-4,2
int_ex,Andryala,13.1294690000001,11.677923190384615,5,5,1,75.26385361007009,0.07508932170351802,5.687707646088291e-4,2
int_ex,Anemone,23.681202,18.692462961549833,2,2,1,85.64772990578493,0.03744752832792687,NA,1
int_ex,Anogramma,43.047887,26.76790318017396,1,1,1,97.50451701928634,0.00925531532906976,NA,1
int_ex,Antennaria,0.672502000000052,0.6693537358378571,1,1,1,62.806867836389486,0.3129956674210172,NA,1
int_ex,Anthemis,1.51546399999999,1.4991574899228515,2,2,1,63.64983620989581,0.2988899383774661,NA,1
int_ex,Anthericum,68.888891,31.498345141525224,2,2,1,131.67040714392473,0.02022179323129179,NA,1
int_ex,Anthoxanthum,0.835099999999933,0.8302262569666233,4,4,1,63.9821459382489,1.2583069173949588,0.024805102347052705,2
int_ex,Anthriscus,12.1240300000001,10.897477913301682,2,2,1,74.25842293500612,0.06961190895750335,NA,1
int_ex,Anthyllis,4.70452500000011,4.537025572735088,15,15,1,66.80059089772726,0.23783617548062438,0.020716591023992693,3
int_ex,Antirrhinum,2.05869100000005,2.02823412064763,7,6,0.8571428571428571,64.2162731356913,0.12788131319162713,NA,1
int_ex,Apera,0.267269000000047,0.26677668616031974,1,1,1,63.41431492681854,0.7578284118029781,NA,1
int_ex,Aphanes,38.2883740000001,25.25938533330497,4,4,1,100.37648608603538,0.021503681339038898,4.5118647381729964e-4,2
int_ex,Aphyllanthes,70.692672,31.679463493289305,1,1,1,133.47393768607256,0.02481683400614856,NA,1
int_ex,Apium,8.39728200000005,7.832847315553348,3,3,1,70.53170322835976,0.06074905153553937,0.010441606688276041,2
int_ex,Aquilegia,56.0565660000001,29.740423966647363,3,3,1,118.02021586067762,0.01765983460822319,NA,1
int_ex,Arabidopsis,4.17783300000016,4.0469810912214585,1,1,1,66.27778524012756,0.1028128870273624,NA,1
int_ex,Arabis,5.9113610000001,5.641505803358051,10,9,0.9,68.01136050969095,0.29643832106967644,0.19322503443709788,6
int_ex,Arbutus,43.7468530000001,26.96791013813535,1,1,1,105.90471018387066,0.02099862472040952,NA,1
int_ex,Arctium,1.76858399999999,1.7462488964261755,1,1,1,63.90308727447042,0.6809133907256532,NA,1
int_ex,Arenaria,14.708948,12.863926243699543,27,26,0.9629629629629629,76.87897889164357,0.07497441214067493,NA,1
int_ex,Argyrolobium,3.76328499999999,3.657929266928713,1,1,1,65.85980081410685,0.33401736084096534,NA,1
int_ex,Arisarum,21.6530469999999,17.5063710202558,3,3,1,85.32713108056495,0.01757634043001975,NA,1
int_ex,Aristolochia,147.06522,33.851871181954095,3,3,1,208.53212233131487,0.0118913195074668,4.6912373315172054e-4,2
int_ex,Armeria,30.1179260000001,21.98778256144116,17,11,0.6470588235294118,92.26893514834072,0.03283989297248455,0.0026534539601696223,2
int_ex,Arnoseris,3.63314499999999,3.5351929872201806,1,1,1,65.76762285170646,0.1590192455804484,NA,1
int_ex,Arrhenatherum,0.968360999999936,0.961786868569747,5,3,0.6,64.1154078957764,1.2518100874505906,NA,1
int_ex,Artemisia,4.63646900000005,4.473975534152507,11,10,0.9090909090909091,66.77084214385482,0.19477535555628184,0.004569295191998674,2
int_ex,Arthrocnemum,9.4141760000001,8.69570526908721,1,1,1,71.58721920679571,0.06132414847156216,NA,1
int_ex,Arum,21.6530469999999,17.5063710202558,2,2,1,85.32713108056495,0.017748044437883605,2.0473776123744008e-4,2
int_ex,Asparagus,64.8031310000001,31.03461881993849,4,4,1,127.58489676890949,0.01587646088147674,NA,1
int_ex,Asperula,5.81048200000005,5.550179141449622,3,3,1,67.97353989954415,0.12894814121643489,NA,1
int_ex,Asphodelus,75.6259110000001,32.11061984936842,8,8,1,138.40261558792534,0.02297797787200344,NA,1
int_ex,Asplenium,29.13178,21.526931976740297,12,11,0.9166666666666666,82.72242951407802,0.02938642053061777,0.005133892697320935,6
